"id","created_at","created_by","campus","slug","name","aka","geoloc","type","image_url","description","address","postal_code","state","city","departments","rooms","country","last_updated_at","last_updated_by"
2321,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"780-welch","90-780","{""780 Welch"",90-780,""C. J. Huang Building"",""C.J. Huang Building""}","{""lat"": 37.43755965, ""lon"": -122.17681051}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2122,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-467","Escondido Village, Studios 5-6 Laundry","{10-467,""Escondido Village, Studios 5-6 Laundry"",""Studio 6"",""Studio 6 Commons Building""}","{""lat"": 37.42543484, ""lon"": -122.15350885}","{""""}","","","46 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2123,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-468","Escondido Village, Studios 5-6 Commons","{10-468,""Escondido Village, Studios 5-6 Commons"",""Studio 5 Commons Building""}","{""lat"": 37.42531065, ""lon"": -122.15356679}","{""""}","","","45 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2124,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-470","Escondido Village, Studio 5","{10-470,""Escondido Village, Studio 5"",""Studio 5""}","{""lat"": 37.42500374, ""lon"": -122.15320459}","{""""}","","","44 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2125,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-475","4 Comstock Circle","{10-475,""4 Comstock Circle"",""Escondido Village, Rosse"",""James N. Rosse House"",Rosse}","{""lat"": 37.42377986, ""lon"": -122.15534331}","{""""}","","","14 Comstock Circle",94305,CA,Stanford,"{""""}","{""""}",US,,
2126,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-477","2 Comstock Circle","{10-477,""2 Comstock Circle"",""Donald Kennedy Commons"",""Escondido Village, Kennedy Commons"",""Graduate Life Office"",""Housing Front Desk At Kennedy Graduate Residences"",""Housing & Dining Services""}","{""lat"": 37.4235001, ""lon"": -122.15596037}","{""""}","","","12 Comstock Circle",94305,CA,Stanford,"{""""}","{""""}",US,,
2129,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-560","Escondido Village, Studio 2","{10-560,""Escondido Village, Studio 2"",""Studio 2""}","{""lat"": 37.42501206, ""lon"": -122.15982477}","{""""}","","","729 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2130,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-580","Escondido Village, Studio 1","{10-580,""Escondido Village, Studio 1""}","{""lat"": 37.42311758, ""lon"": -122.15930813}","{""""}","","","736 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2131,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-590",Barcelona Room,"{10-590,""Barcelona Room"",""Bogota Room"",""Comm. Cnt."",""Graduate Community Center"",""Havana Room"",""Nairobi Room"",""Sydney Room""}","{""lat"": 37.42344509, ""lon"": -122.15847059}","{""""}","","","750 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2132,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-601","Olmsted Staff Rental, Building 601","{10-601,""Olmsted Staff Rental, Building 601""}","{""lat"": 37.42737485, ""lon"": -122.14993583}","{""""}","","","601 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2133,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-602","Olmsted Staff Rental, Building 602","{10-602,""Olmsted Staff Rental, Building 602""}","{""lat"": 37.42752431, ""lon"": -122.14979218}","{""""}","","","602 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2134,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-603","Olmsted Staff Rental, Building 603","{10-603,""Olmsted Staff Rental, Building 603""}","{""lat"": 37.42773233, ""lon"": -122.14977}","{""""}","","","603 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1965,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"09-910t",Public Safety Services Building,"{09-910t,""Police Annex"",""Pub Saf Sv"",""Public Safety Services Building""}","{""lat"": 37.42799218, ""lon"": -122.15873297}","{""""}","","","351 Bonair Siding",94305,CA,Stanford,"{""""}","{""""}",US,,
1633,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-250",Building 250,"{01-250,""Building 250"",""Building 250 - Main Quad"",""Building 250, Main Quad"",""Hume Center For Writing And Speaking""}","{""lat"": 37.42694623, ""lon"": -122.16889253}","{""""}","","","450 Serra Mall, Building 250",94305,CA,Stanford,"{""""}","{250-101,250-102,250-105,250-106,250-109,250-108,250-110,250-201,250-202,250-203,250-204,250-205,250-208,250-212,250-206,250-211,250-213,250-215,250-214}",US,,
1634,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-260","Building 260, Main Quad","{01-260,""Building 260, Main Quad"",""Comparative Literature"",""Elena Baran Baskin Lecture Hall"",""French & Italian"",""German Studies"",""Iberian And Latin American Cultures"",""Language Corner"",""Medieval Studies"",""Pigott Hall (Language Corner)"",""Pigott Hall""}","{""lat"": 37.42635992, ""lon"": -122.16914738}","{""""}","","","450 Serra Mall, Building 260",94305,CA,Stanford,"{""""}","{260-001,260-002,260-003,260-004,260-007,260-008,260-012,260-011,260-102,260-113,260-116,260-216,260-237,260-241,260-242,260-251,260-252,260-244,260-301,260-311,260-311a}",US,,
1636,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-310",Building 310,"{01-310,""Building 310"",""Building 310, Main Quad"",""Building 310 - Main Quad"",""Vp Graduate Education Ops""}","{""lat"": 37.42673194, ""lon"": -122.17141739}","{""""}","","","450 Serra Mall, Building 310",94305,CA,Stanford,"{""""}","{""""}",US,,
1637,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-320",Braun Corner (Geology Corner),"{01-320,""Braun Corner (Geology Corner)"",""Building 320, Main Quad"",""Dean And Dorthea Mcgee Lecture Hall"",""Geological & Environmental Sciences"",""Geology Corner"",Geology}","{""lat"": 37.42694141, ""lon"": -122.17188691}","{""""}","","","450 Serra Mall, Building 320",94305,CA,Stanford,"{""""}","{320-105,320-106,320-107,320-114,320-109,320-220,320-221,320-227,320-241}",US,,
1655,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-070c",Munger Graduate Residence - Building 3,"{02-070c,""Munger Graduate Residence - Building 3"",""Munger, Building 3""}","{""lat"": 37.42358488, ""lon"": -122.16633853}","{""""}","","","610 Bowdoin Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
1638,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-360",African And African American Studies,"{01-360,""African And African American Studies"",""American Studies"",""Asian American Studies"",Athrop.Sci,""Building 360 - Main Quad"",""Building 360, Main Quad"",Ccsre,""Center For Comparative Study Race Ethnicity"",""Chicano/A Studies"",""Comp Studies Race Ethnicity"",""Ctr For Comparative Studies In Race And Ethnicity"",""Jewish Studies"",""Native American Studies""}","{""lat"": 37.4275543, ""lon"": -122.17174044}","{""""}","","","450 Serra Mall, Building 360",94305,CA,Stanford,"{""""}",{360-361a},US,,
1639,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-380",Alfred P. Sloan Mathematics Center,"{01-380,""Alfred P. Sloan Mathematics Center"",""Building 380"",""Sloan Mathematics Ctr (Math Corner)""}","{""lat"": 37.42866351, ""lon"": -122.17132774}","{""""}","","","450 Serra Mall, Building 380",94305,CA,Stanford,"{""""}","{380-380b,380-380c,380-380d,380-380f,380-380w,380-380x,380-380y,380-381t,380-381u,380-382t,380-383n,380-383p,380-384h,380-384i,380-384o}",US,,
1741,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-010b",Adelfa,"{05-010b,Adelfa,""Lagunita, Adelfa""}","{""lat"": 37.42534304, ""lon"": -122.17643752}","{""""}","","","326 Santa Teresa Street, Adelfa",94305,CA,Stanford,"{""""}","{""""}",US,,
1640,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-370",Building 370 - Main Quad,"{01-370,""Building 370 - Main Quad"",""Building 370, Main Quad""}","{""lat"": 37.42800421, ""lon"": -122.17158967}","{""""}","","","450 Serra Mall, Building 370",94305,CA,Stanford,"{""""}","{370-103,370-370}",US,,
1641,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-420",Building 420,"{01-420,""Building 420"",""Cni Operations"",""Heritage Eats At Stanford"",""Jordan Hall (Psychology)"",Linguistics,Psychology}","{""lat"": 37.4285954, ""lon"": -122.17082454}","{""""}","","","450 Serra Mall, Building 420",94305,CA,Stanford,"{""""}","{420-040,420-041,420-050,420-100,420-147,420-202,420-245,420-358,420-286,420-371,420-417,420-386}",US,,
1649,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-020",Barbara Sundlof Tingey Media Lab,"{02-020,""Barbara Sundlof Tingey Media Lab"",""Center For Educational Rsch (Ceras)"",""Ceras 101"",""Ceras 130"",""Ceras 204"",""Ceras 304"",Ceras,""Ceras101 The Learning Hall"",""Ceras108 Big Tree Computing Center"",Ceras123,Ceras204,Ceras218,Ceras308,Ceras300,Ceras302,Ceras435,Ceras513,Ceras527,Ceras512}","{""lat"": 37.42463422, ""lon"": -122.16695678}","{""""}","","","520 Galvez Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
1650,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-010",Stanford Bookstore Cafe,"{02-010,""Stanford Bookstore Cafe"",""Stanford University Bookstore""}","{""lat"": 37.42481691, ""lon"": -122.1686857}","{""""}","","","519 Lasuen Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
1647,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-001",Post Office,"{02-001,""Post Office""}","{""lat"": 37.42430385, ""lon"": -122.16890248}","{""""}","","","531 Lasuen Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
1645,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-550","",{01-550},"{""lat"": 37.4277963555, ""lon"": -122.169382862}","{""""}","","","450 Serra Mall, Building 550",94305,CA,Stanford,"{""""}","{""""}",US,,
1722,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"04-070",Jerry Yang And Akiko Yamazaki Environment And Energy Building (Y2e2),"{04-070,""Academic Operations - Other"",""Bill Lane Ctr American West"",""Center For Integrated Facility Engineering (Cife)"",""Coupa Cafe @Y2e2"",E-Iper,""Environmental Earth System Science"",""Environment & Energy Building(Y2e2)"",""Food Trucks"",""Interdisciplinary Program In Environment And Resources"",""Jerry Yang And Akiko Yamazaki Environment And Energy Building"",Jerry,""Peec Operations"",""Precourt Energy Efficiency Center"",""Precourt Institute For Energy"",""Precourt Institute For Energy (Pie)"",""Precourt Institute Operations"",""Yang And Yamazaki Ee"",""Yang And Yamazaki""}","{""lat"": 37.4281062, ""lon"": -122.1754824}","{""""}","","","473 Via Ortega",94305,CA,Stanford,"{""""}","{""Shriram 102"",""Shriram 054"",""Shriram 108"",""Shriram 262"",""Shriram 125a"",""Shriram 366"",""Shriram 368"",""Shriram Sb35"",""Shriram Sb33"",""Woods Institute Operations"",""Woods Institute"",""Y2e2 101"",""Y2e2 105"",""Y2e2 111"",""Y2e2 176"",""Y2e2 180 Cee Csdgc Space"",""Y2e2 178"",""Y2e2 182"",""Y2e2 184 Cee Computer Lab"",""Y2e2 253"",""Y2e2 201"",""Y2e2 278a"",""Y2e2 278b"",""Y2e2 299"",""Y2e2 374"",""Y2e2 335"",""Y2e2 372"",""Y2e2 300"",""Y2e2 382""}",US,,
1648,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-580","",{01-580},"{""lat"": 37.42700471, ""lon"": -122.17105192}","{""""}","","","450 Serra Mall, Building 580",94305,CA,Stanford,"{""""}","{""""}",US,,
1670,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-520",George Havas Engineering Building,"{02-520,""Building 520"",""George Havas Engineering Building"",""Mechanical Engineering, Tsg""}","{""lat"": 37.42595536, ""lon"": -122.17039}","{""""}","","","452 Escondido Mall",94305,CA,Stanford,"{""""}",{520-520g},US,,
1644,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-560",Geology Rock Storage,"{01-560,""Geo. Stor."",""Geology Rock Storage""}","{""lat"": 37.42701417, ""lon"": -122.17165003}","{""""}","","","450 Serra Mall, Building 560",94305,CA,Stanford,"{""""}","{""""}",US,,
1646,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-570","",{01-570},"{""lat"": 37.42666747, ""lon"": -122.16958454}","{""""}","","","450 Serra Mall, Building 570",94305,CA,Stanford,"{""""}","{""""}",US,,
1643,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-500",Memorial Church,"{01-500,Mem.Chu,""Mem Chu"",""Memorial Church"",""Office For Religious Life"",""Religious Life""}","{""lat"": 37.42687671, ""lon"": -122.17046525}","{""""}","","","450 Serra Mall, Building 500",94305,CA,Stanford,"{""""}","{""""}",US,,
1654,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-070b",Munger Graduate Residence - Building 2,"{02-070b,""Munger Graduate Residence - Building 2"",""Munger, Building 2""}","{""lat"": 37.42291713, ""lon"": -122.16633158}","{""""}","","","895 Campus Drive",94305,CA,Stanford,"{""""}","{""""}",US,,
1656,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-070d","Munger, Building 4","{02-070d,""Munger, Building 4"",""Paul Brest Hall"",""Rangoon Ruby"",""Russo Cafe"",Russo,""Sravp Office"",""Stanford Catering""}","{""lat"": 37.42315372, ""lon"": -122.16694845}","{""""}","","",Munger Graduate Residence - Building 4,94305,CA,Stanford,"{""""}","{""555 Salvatierra Walk"",""Munger Catering""}",US,,
1658,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-100",Baker Room,"{02-100,""Baker Room"",""Humanities Center"",Humanities,Levinthal,""Levinthal Hall"",""Shc Operations"",""Stanford Humanities Center""}","{""lat"": 37.42465403, ""lon"": -122.17212968}","{""""}","","","424 Santa Teresa Street",94305,CA,Stanford,"{""""}","{""""}",US,,
1798,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-750e",Dining And Performing Center,"{05-750e,""Dining And Performing Center"",""Gov Cr Din"",""Green Room"",""Ricker Dining Center"",""Ricker Dining""}","{""lat"": 37.42550981, ""lon"": -122.18047183}","{""""}","","","238 Santa Teresa Street",94305,CA,Stanford,"{""""}","{""""}",US,,
1824,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-500b",Stern - Twain North,"{06-500b,""Stern - Twain North"",""Stern, Twain North"",""Twain N""}","{""lat"": 37.42492131, ""lon"": -122.16514492}","{""""}","","","618 Escondido Road, Twain North",94305,CA,Stanford,"{""""}","{""""}",US,,
1776,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-620",Xanadu,"{05-620,""Xanadu (558 Mayfield Avenue)"",""Xanadu Dining"",Xanadu}","{""lat"": 37.42222602, ""lon"": -122.16928951}","{""""}","","","558 Mayfield Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1783,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-730a",Griffin Hs,"{05-730a,""Griffin Hs""}","{""lat"": 37.42436696, ""lon"": -122.17936526}","{""""}","","","251 Governor'S Avenue South",94305,CA,Stanford,"{""""}","{""""}",US,,
1784,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-730b","",{05-730b},"{""lat"": 37.42448897, ""lon"": -122.18006887}","{""""}","","","251 Governor'S Avenue South",94305,CA,Stanford,"{""""}","{""Jenkins Hs""}",US,,
1782,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-725",Guest Ste2,"{05-725,""Guest Ste2""}","{""lat"": 37.42465859, ""lon"": -122.1778739}","{""""}","","","577 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1781,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-724",Guest Ste1,"{05-724,""Guest Ste1""}","{""lat"": 37.42458639, ""lon"": -122.17774356}","{""""}","","","579 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1780,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-714",Yost Dining,"{05-714,""Yost Dining"",""Yost Hs"",Yosthouse}","{""lat"": 37.42474021, ""lon"": -122.178431}","{""""}","","","574 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1779,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-720",Conference Front Desk At Governor'S Corner,"{05-720,""Conference Front Desk At Governor'S Corner"",""Elliott Program Center"",Elliott,""Housing Front Desk At Governor'S Corner"",""Lakeside Room""}","{""lat"": 37.42418698, ""lon"": -122.17797509}","{""""}","","","589 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1778,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-712",Govs Corner American Studies,"{05-712,""Govs Corner American Studies"",""Sterling Quad Studies""}","{""lat"": 37.42517081, ""lon"": -122.17840141}","{""""}","","","566 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1777,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-710",East Dining,"{05-710,""East Dining"",""East House - Education And Society Theme House."",""Murray Dining"",Murray,""Ray'S Grill At Gcc"",""Ray'S Grill At The Gcc"",""Ray'S Grill"",""Treat Hs"",""Yost/Murray Dining"",""Yost/Murray/East Dining""}","{""lat"": 37.42565874, ""lon"": -122.17850707}","{""""}","","","554 Governor'S Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1786,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,marx-hs,New Student Housing,"{""Marx Hs"",""New Student Housing""}","{""lat"": 37.42482595, ""lon"": -122.17994978}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1787,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,mid-earth,Middle Earth Dining,"{""Mid Earth"",""Middle Earth Dining""}","{""lat"": 37.42460905, ""lon"": -122.18056978}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1789,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,bollard,Bollard,"{""Bollard Dining"",Bollard}","{""lat"": 37.42494521, ""lon"": -122.18055543}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1799,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,cesp,Center For Environmental Science And Policy,"{""Center For Environmental Science And Policy"",""Encina E"",""Encina East"",""Encina Hall East Wing"",""Fse At Fsi Operations"",""Goldman-Sachs Conference Room"",""Reap At Fsi""}","{""lat"": 37.42716745, ""lon"": -122.16426443}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1790,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,beefeater,Beefeater,"{Beefeater,""Beefeater'S Dining""}","{""lat"": 37.42488262, ""lon"": -122.18080974}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1795,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-760a","Lyman, Building 1","{05-760a,""Building 1"",""Grad. Res."",""Lyman, Building 1"",""Richard Lyman Graduate Res. Building 1""}","{""lat"": 37.42587965, ""lon"": -122.18147961}","{""""}","","","121 Campus Drive, Building 1",94305,CA,Stanford,"{""""}","{""""}",US,,
1823,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-500",Stern Dining,"{06-500,""Cyber Cafe"",""Stern - Dining"",""Stern Dininng"",Sterndin}","{""lat"": 37.42444241, ""lon"": -122.16567394}","{""""}","","","618 Escondido Road",94305,CA,Stanford,"{""""}",{06-500k},US,,
1801,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-010",Asia/Pacific Research Center,"{06-010,""Asia/Pacific Research Center"",""Bechtel Conference Center"",Cddrl,""Center For International Security And Cooperation"",Cisac,""Encina Cen"",""Encina Center"",""Encina Hall Center"",Encinac464,""European Forum"",""Fsi Operations"",""S-Aparc Operations"",""S-Iis Central"",""The Europe Center"",""Wellness Room""}","{""lat"": 37.42728603, ""lon"": -122.16468448}","{""""}","","","616 Serra Street",94305,CA,Stanford,"{""""}","{""""}",US,,
1803,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-100",The Jackson Lounge,"{06-100,""The Jackson Lounge""}","{""lat"": 37.42536367, ""lon"": -122.16287306}","{""""}","","","655 Escondido Road",94305,CA,Stanford,"{""""}",{06-100a},US,,
1806,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-250",East Campus Dining Commons,"{06-250,""East Campus Dining Commons""}","{""lat"": 37.4254046, ""lon"": -122.16406057}","{""""}","","","489 Arguello Way",94305,CA,Stanford,"{""""}","{""""}",US,,
1809,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-310",Housing Front Desk At Crothers,"{06-310,""Housing Front Desk At Crothers"",""Mark Taper Student Center""}","{""lat"": 37.42555788, ""lon"": -122.16531165}","{""""}","","","615 Escondido Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
1812,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-400b",Cedro,"{06-400b,Cedro,""Wilbur - Cedro"",""Wilbur, Cedro""}","{""lat"": 37.42405257, ""lon"": -122.16224333}","{""""}","","","658 Escondido Road, Cedro",94305,CA,Stanford,"{""""}","{""""}",US,,
