id,created_at,created_by,last_updated_at,last_updated_by,campus,slug,name,aka,geoloc,type,image_url,description,address,postal_code,state,city,departments,rooms,country
1862,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,comp-med-animal-hist-svc-ctr,e.d. stone - edwards building,"{""comp med animal hist svc ctr"",""e.d. stone - edwards building"",""eds edward"",""edwards"",""mcr358"",""orthopaedics"",""orthopedics"",""path service center-histology"",""r204"",""shc-hematology clinic""}","{""lat"":37.43268048,""lon"":-122.17623231}",,,,,94305,CA,Stanford,,,US
1861,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,clinical-pharmacology,general clinical research center - lane building,"{""clinical pharmacology"",""e.d. stone - lane building"",""eds lane"",""general clinical research center"",""med/clinical pharmacology"",""medical library (lane)""}","{""lat"":37.43253267,""lon"":-122.17553233}",,,,,94305,CA,Stanford,,,US
1867,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,anes-conf-rm-h3565,cancer ctr-bmt tech - bmt-cellular,"{""anes.conf.rm.h3565"",""cancer ctr-bmt tech - bmt-cellular"",""diagnosis & treatment center"",""engineering  maintenance"",""goodman simulation center"",""it - it applications technical svcs"",""it applications technical svcs"",""lab - laboratory administration"",""nursing research"",""periop services - anesthesia"",""periop services - o/r perfusionists"",""periop services - or education"",""property services - property servic"",""property services - property svcs-2"",""property services - property svcs-e"",""resident work room"",""shc-d1 - csu"",""shc-family practice clinic"",""shc-h1 - gcrc"",""shc-north intensive care unit"",""shc-stanford medical group"",""shc-vascular surgery clinic"",""socialwork svc-family advocacy"",""sterile process-labor/non-med"",""surgical materials labor"",""therapy - rehabil services admin"",""wound care clinic""}","{""lat"":37.43504569,""lon"":-122.1747317}",,,,,94305,CA,Stanford,,,US
1860,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,cardiothoracic-surgery-operations,cardiothoracic surgery - grant,"{""cardiothoracic surgery operations"",""cardiothoracic surgery"",""ctsurg/operations"",""department of project management"",""dept of project management"",""e.d. stone - grant building"",""eds grant"",""grant"",""khalid and suha shoman center"",""med/tasc"",""pediatric cardiac surgery"",""peds/pulmonary medicine"",""pulmonary medicine"",""radiation oncology operations"",""radonc/operations"",""shc-functional restoration"",""shc-radiation oncology"",""thoracic surgery"",""urology - divisions""}","{""lat"":37.43303021,""lon"":-122.17463346}",,,,,94305,CA,Stanford,,,US
1871,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-325,shc-lpch steam plant,"{""07-325"",""shc-lpch steam plant""}","{""lat"":37.43365453,""lon"":-122.1736169}",,,,901 quarry road extension,94305,CA,Stanford,,,US
1873,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-340,administrative operations,"{""07-340"",""administrative operations"",""applied physics"",""bio-x program"",""biodesign program"",""chemical eng operations"",""chemical engineering operations"",""chemical engineering"",""civil eng operations"",""civil eng"",""civil engineering"",""clark center"",""civil engineering operations"",""clark cntr"",""electrical eng operations"",""electrical engineering operations"",""electrical engineering"",""nexus (clark ctr cafe)"",""sni operations"",""som/mdrp/biodesign program""}","{""lat"":37.43134094,""lon"":-122.17436685}",,,,318 campus drive,94305,CA,Stanford,,,US
1874,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-410,biology library (falconer),"{""07-410"",""biology library (falconer)"",""biot175"",""biot185"",""biot195"",""herrin biology hall"",""herrin hall"",""herrin hl"",""herrint175"",""herrint185"",""herrint195""}","{""lat"":37.42969172,""lon"":-122.17158521}",,,,393 serra mall,94305,CA,Stanford,,,US
1875,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-420,bio sci addition,"{""07-420"",""bio sci addition"",""bio sci expansion"",""charles h. gilbert biological sciences building"",""gilbert biological sciences"",""gilbert sc"",""gilbert117"",""gilbert118"",""gilbert234"",""gilbert334"",""gilbert434"",""morrison institute for population and resource studies"",""morrison institute""}","{""lat"":37.43001364,""lon"":-122.1724925}",,,,371 serra mall,94305,CA,Stanford,,,US
1878,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-530,beckman bistro,"{""07-530"",""beckman bistro"",""beckman center for mol & gen med"",""beckman"",""beckmanb200"",""biochem/operations"",""biochemistry operations"",""biochemistry"",""bioinformatics resource center"",""cell sciences imaging facility"",""center for molecular"",""chem-h operations"",""chemistry operations"",""chemistry"",""cmgm operations"",""cmgm"",""computer science operations"",""computer sci operations"",""computer science"",""fly facility"",""genetic medicine"",""lutticken?s inc"",""mcb100"",""microbiology and immunology operations"",""microimmun/operations"",""molecular & cellular physiology"",""munger"",""mungeraud"",""munzer auditorium"",""resource center"",""senior associate dean for graduate and postdoctural student education"",""som - sr assoc dean grad & pd"",""weissman lab""}","{""lat"":37.43204161,""lon"":-122.17645796}",,,,279 campus drive,94305,CA,Stanford,,,US
1879,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-520,biophysics,"{""07-520"",""biophysics"",""fairchild"",""fairchild-300"",""mcd202"",""microbiology & immunology"",""sherman fairchild science building""}","{""lat"":37.43176077,""lon"":-122.17513197}",,,,299 campus drive,94305,CA,Stanford,,,US
1881,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-550,hagey laboratory hlprm,"{""07-550"",""hagey laboratory hlprm"",""hagey pediatric regenerative med"",""ped. lab"",""pediatric regenerative medicine"",""pediatric surgical research lab"",""pediatric surgery"",""psrl"",""surg/pediatric surgery""}","{""lat"":37.43206954,""lon"":-122.17844447}",,,,257 campus drive,94305,CA,Stanford,,,US
1882,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-555,anatomy,"{""07-555"",""anatomy"",""dock"",""ies"",""office of facilities planning & management"",""ofpm"",""shc-housekeeping"",""som central loading dock""}","{""lat"":37.43175671,""lon"":-122.1784095}",,,,1291 welch road,94305,CA,Stanford,,,US
1883,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-560,center for excellence,"{""07-560"",""center for excellence"",""general pediatrics"",""grad student support"",""health and safety"",""lpch-neurosciences & surgery"",""med/bmir"",""med/hospital medicine"",""medical school office building"",""medical scholars"",""msob"",""msobx347"",""msobx348"",""mstp"",""neonatology"",""office of postdoctoral affairs"",""pediatrics operations"",""pediatrics"",""peds/developmental-behavioral"",""peds/disease prevention"",""peds/general pediatrics"",""peds/neonatology"",""peds/operations"",""peds/research administration"",""peds/systems medicine"",""post-doc affairs"",""smi"",""som - grad student services"",""som career center"",""som - sad fac dev & diversity"",""som - safety & emergency mgmt"",""som/center of excellence"",""som/medical scholars""}","{""lat"":37.43195885,""lon"":-122.1792734}",,,,1265 welch road,94305,CA,Stanford,,,US
1933,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,fire-tower,fire training tower,"{""fire tower"",""fire training tower""}","{""lat"":37.42780887,""lon"":-122.15851729}",,,,,94305,CA,Stanford,,,US
1877,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-515,stanford bookstore,"{""07-515"",""berg conference center"",""berg hall"",""bookstore"",""catering at lksc"",""catering"",""lane medical library"",""lane"",""li ka shing center for learning and knowledge"",""li ka shing ctr for learning (lksc)"",""lkc"",""lksc"",""med cafe at lksc"",""med cafe"",""medcafe"",""obstetrics & gynecology operations"",""obstetrics & gynecology"",""radiation oncology"",""sad - global health"",""stanford bookstore""}","{""lat"":37.43186446,""lon"":-122.17577807}",,,,291 campus drive,94305,CA,Stanford,,,US
1884,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-570,201,"{""07-570"",""201"",""abdominal transplantation"",""biology"",""ctr"",""general surgery"",""lab surge"",""lucas expansion building"",""lucas"",""med schl lab surge / mag res spectr"",""mrsic (lucas center)"",""msls"",""msls/mrs"",""multi-organ transplantation"",""rad/lucas mr service center"",""rad/pet/mri metabolic svc ctr"",""structural biology"",""surg/general surgery"",""surg/vascular surgery"",""vascular surgery""}","{""lat"":37.43319145,""lon"":-122.17879169}",,,,1201 welch road,94305,CA,Stanford,,,US
1885,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-590,baxter labs,"{""07-590"",""baxter labs"",""cardiology"",""ccsr"",""center for clinical sciences resrch"",""chemical & systems bio oper"",""chemical & systems biology"",""dermatology"",""genetics"",""himc - service center"",""human gene therapy"",""in memory of mala pick"",""john and regina scully center for clinical sciences research"",""kuok foundaton  laboratory"",""lutticken's deli"",""mala pick"",""mary ann heller conference room"",""microimmun/baxter labs"",""neurobiology"",""peds/cardiology"",""peds/human gene therapy"",""peds/immunology"",""peds/wall center"",""protein & nucleic acid (pan)"",""radiation and cancer biology"",""radiation biology"",""shared flourescence (facs)"",""shared fluorescence (facs)"",""som/high throughput bioscience"",""spark"",""stan funct genomics fac"",""stanford functional genomics facility"",""the sean n. parker center""}","{""lat"":37.43230097,""lon"":-122.1775376}",,,,269 campus drive,94305,CA,Stanford,,,US
1886,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-920,bds,"{""07-920"",""bds"",""bds-dcc"",""bioengineering"",""comparative medicine operations"",""comparative medicine"",""compmed/operations"",""epidemiology"",""gov's corner - guest suites a-d"",""gov's corner - guest suites e&f"",""gov's corner, adams"",""gov's corner - treat"",""gov's corner, anderson"",""gov's corner, beefeater dining"",""gov's corner, griffin"",""gov's corner, elliott program cent"",""gov's corner, avanti dining soc."",""gov's corner, bollard dining soc."",""gov's corner, guest cottages e-f"",""gov's corner, guest cottages a-d"",""gov's corner, middle earth dining"",""gov's corner, marx"",""gov's corner, jenkins"",""gov's corner, murray"",""gov's corner, potter"",""gov's corner, robinson"",""gov's corner, schiff"",""gov's corner, ricker dining center"",""gov's corner, yost"",""gov't and community relations"",""governor's corner"",""governor's corner, adams"",""governor's corner, east (treat)"",""governor's corner, anderson"",""governor's corner, elliott program center"",""governor's corner, griffin"",""governor's corner, guest cottages a-d"",""governor's corner, jenkins"",""governor's corner, guest cottages e-f"",""governor's corner, marx"",""governor's corner, murray"",""governor's corner, potter"",""governor's corner, robinson"",""governor's corner, schiff"",""governor's corner, yost"",""health research & policy"",""health services research"",""health research and policy operations"",""hrp - redwood building"",""hrp/epidemiology"",""hrp/health svcs rsch"",""hrp/operations"",""hrpt108"",""hrpt109"",""hrpt138"",""mct138b"",""molecular pharmacology"",""redwood""}","{""lat"":37.43250213,""lon"":-122.17854468}",,,,150 governor's lane,94305,CA,Stanford,,,US
1887,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-971t,1215 welch road,"{""07-971t"",""1215 welch road"",""1215f"",""modular f""}","{""lat"":37.43270288,""lon"":-122.17916835}",,,,1215 welch road - modular f,94305,CA,Stanford,,,US
1888,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-973t,modular h,"{""07-973t"",""modular h""}","{""lat"":37.43266623,""lon"":-122.17899315}",,,,1215 welch road - modular h,94305,CA,Stanford,,,US
1889,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-972t,modular g,"{""07-972t"",""modular g"",""som office of med educ"",""student affairs""}","{""lat"":37.43268431,""lon"":-122.17907956}",,,,1215 welch road - modular g,94305,CA,Stanford,,,US
1890,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-974t,modular d,"{""07-974t"",""modular d""}","{""lat"":37.43276564,""lon"":-122.17947357}",,,,1215 welch road - modular d,94305,CA,Stanford,,,US
1891,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-975t,modular c,"{""07-975t"",""modular c""}","{""lat"":37.43278313,""lon"":-122.17956176}",,,,1215 welch road - modular c,94305,CA,Stanford,,,US
1892,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-981t,1215e,"{""07-981t"",""1215e"",""modular e""}","{""lat"":37.43272989,""lon"":-122.17933021}",,,,1215 welch road - modular e,94305,CA,Stanford,,,US
1893,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-983t,biomedical ethics,"{""07-983t"",""biomedical ethics"",""modular a"",""stan ctr biomed ethics ops""}","{""lat"":37.43236077,""lon"":-122.17955722}",,,,1215 welch road - modular a,94305,CA,Stanford,,,US
1894,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-025,encina tennis court and bleachers,"{""08-025"",""encina tennis court and bleachers"",""tennis courts.""}","{""lat"":37.42948545,""lon"":-122.1628202}",,,,638 campus drive,94305,CA,Stanford,,,US
1895,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-982t,ctru,"{""07-982t"",""ctru"",""cvi/vera moulton wall center"",""inst transplant infec oper"",""modular b"",""neurosciences idp"",""neurosciences"",""spectrum (ctsa/scctr)""}","{""lat"":37.43258047,""lon"":-122.17950437}",,,,1215 welch road - modular b,94305,CA,Stanford,,,US
1897,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-050,andrews family breakout room,"{""08-050"",""andrews family breakout room"",""cynthia fry and john a. gunn building"",""dunlevie family classroom"",""gsb knight"",""hur family breakout room"",""kahng family breakout room"",""knight management center"",""knight way"",""knight management center - gunn"",""michael a. grimaldi family breakout room"",""rachleff family classroom"",""stanford management company""}","{""lat"":37.42827678,""lon"":-122.16342673}",,,,635 knight way,94305,CA,Stanford,,"{""08-050d""}",US
1900,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-050e,bewkes classroom,"{""08-050e"",""bewkes classroom"",""c. bryan cameron classroom"",""daniel n. rudolph terrace"",""david s. lobel breakout room"",""gail and peter m. ochs, mba 1967 conference room"",""jae h. hyun classroom"",""julia m. and scott c. schnuck mba 1975 classroom"",""knight management center - mcclelland"",""louis w. foster resource center"",""mba class of 1999 classroom"",""mcclelland building"",""ngp collaboration lab"",""penny and james g. coulter classroom"",""swanson family breakout room"",""w. carter mcclelland building""}","{""lat"":37.4278322,""lon"":-122.16291652}",,,,643 serra street,94305,CA,Stanford,,,US
1901,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-050f,allison classroom,"{""08-050f"",""allison classroom"",""barrett breakout room"",""crownover classroom"",""e. richard jones breakout room"",""eakin family breakout room"",""garen and shari staglin classroom"",""jarve family conference room"",""knight management center - class of 1968"",""mba class of 1968 building"",""redpoint venture classroom"",""wells family classroom""}","{""lat"":37.42765559,""lon"":-122.16207778}",,,,653 serra street,94305,CA,Stanford,,,US
1902,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-050g,fenton family classroom,"{""08-050g"",""fenton family classroom"",""graduate school of business behavioral lab"",""iris and ardon moore breakout room"",""knight management center - patterson"",""patterson building"",""serra east"",""sloan class of 2002 study room"",""t. rowe price breakout room"",""vidalakis family sloan classroom"",""william j. patterson building"",""womens initiative network win classroom""}","{""lat"":37.42750799,""lon"":-122.16139893}",,,,663 serra street,94305,CA,Stanford,,,US
1903,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-050p,gsb garage,"{""08-050p"",""gsb garage"",""knight - parking structure vii"",""knight management center garage"",""ps 7""}","{""lat"":37.428149,""lon"":-122.160877}",,,,655 knight way,94305,CA,Stanford,,,US
1906,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-200,burnham pavilion,"{""08-200"",""burnham pavilion"",""burnham pv"",""burnhampavilion"",""old pavilion""}","{""lat"":37.42846093,""lon"":-122.16431576}",,,,615 serra street,94305,CA,Stanford,,,US
1907,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-110,acsr,"{""08-110"",""acsr"",""arrillaga center for sports and recreation"",""arrillaga ctr. for sports and rec."",""erickson courts"",""rec. centr"",""rock climbing gym""}","{""lat"":37.4299838,""lon"":-122.1637909}",,,,341 galvez street,94305,CA,Stanford,,,US
1908,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,08-280,buzz and barbara mccoy student lounge,"{""08-280"",""buzz and barbara mccoy student lounge"",""clin excellence rsch ctr"",""dixon and carol doll conference room"",""donald l. lucas lounge"",""gunn building (siepr)"",""gunn building"",""institue for economic policy rsrch"",""john a. & cynthia fry gunn building"",""johnson conference room"",""koret-taube conference center"",""koret-taube conference room"",""public policy"",""siepr"",""stanford institute for economic policy research operations (siepr)"",""the john a. and cynthia fry gunn building""}","{""lat"":37.4291709,""lon"":-122.16549383}",,,,366 galvez street,94305,CA,Stanford,,,US
